year,owner,severity,harvest_area,analysis_area,harvest_rate
2006,Federal,Low,45.78103023219689,4392.73760614107,0.010421981537935427
2006,Federal,Moderate,290.4831458134909,15271.608311378748,0.01902112337421949
2006,Federal,High,1220.5718105595847,16964.226460721726,0.07194974751048311
2006,Other,Very low,3.3645647912118957,47.18947091693952,0.07129905730738176
2006,Other,Low,0.0596077453613281,14.232683903186274,0.004188088892214047
2006,Other,Moderate,0.4768519165039062,113.62936692792108,0.004196555251481682
2006,Other,High,8.561807501220704,205.0055869190171,0.041763776440896974
2006,Private,Very low,67.52338985914044,1155.9128622374767,0.05841564019664666
2006,Private,Low,73.37461118616442,430.8878990805712,0.1702870081585749
2006,Private,Moderate,634.1672108100443,2718.2206225894943,0.23330233224627264
2006,Private,High,232.85718332667932,1816.0426613027776,0.12822230902859638
2007,Federal,Very low,105.30387740775315,16842.941658233205,0.0062521072354530345
2007,Federal,Low,35.5735672762523,6142.357076100476,0.005791517301178534
2007,Federal,Moderate,410.0244866106819,28847.253106383614,0.014213640553524575
2007,Federal,High,1850.5754341668342,33076.0178356121,0.05594916060827512
2007,Other,Very low,146.5695886612238,1927.8580189583095,0.07602716964624842
2007,Other,Low,50.14660295343137,703.9047806680596,0.07124060573340388
2007,Other,Moderate,147.00033955779432,3175.797565959113,0.046287691990657215
2007,Other,High,132.85047496337893,4255.035571317569,0.031221942269742738
2007,Private,Very low,620.8937554686781,2171.953398693607,0.2858688201331277
2007,Private,Low,173.533437437433,588.2640388635733,0.2949924285235424
2007,Private,Moderate,1037.423295400319,3375.9800493282546,0.30729544613474336
2007,Private,High,3436.0469211985874,7737.62566277576,0.4440699344927932
2008,Federal,Very low,125.35680335059075,60315.95464160986,0.0020783357255214773
2008,Federal,Low,54.91193766077379,15697.104267954583,0.0034982208643969917
2008,Federal,Moderate,504.2725047044702,42027.321039515315,0.0119986830526347
2008,Federal,High,2017.7141767457015,36121.4076059101,0.05585923446725171
2008,Other,Very low,2.861401717313879,711.7478435790774,0.004020246416097456
2008,Other,Low,1.1379955305271523,255.21485377460561,0.004458970603381021
2008,Other,Moderate,4.923319605114507,686.1692670435289,0.007175080321401489
2008,Other,High,1.4938658935546876,270.8519636316158,0.005515433130056558
2008,Private,Very low,1471.2484114639822,15169.4744822955,0.09698743441515369
2008,Private,Low,578.644078521154,4921.4216866704,0.11757661004510205
2008,Private,Moderate,2496.531675019627,19928.5815649594,0.12527392714237628
2008,Private,High,2505.457529714954,16935.160088282566,0.14794413023874983
2009,Federal,Very low,43.98866563388002,9151.84779790475,0.00480653378478944
2009,Federal,Low,25.168626229295917,2833.5807629083133,0.008882268879981912
2009,Federal,Moderate,475.58600255100623,9383.886685571004,0.050681132294818104
2009,Federal,High,870.2246861877202,7797.29758508916,0.11160593483720031
2009,Other,Very low,22.052447510124658,492.7494198532763,0.04475387818151285
2009,Other,Low,6.165874413416246,173.73761844463277,0.03548957599750457
2009,Other,Moderate,58.45661662983016,923.1710897970763,0.06332154166859753
2009,Other,High,86.1035929936667,1064.754443083209,0.08086708964025222
2009,Private,Very low,57.070102967026656,847.7642537171367,0.06731836441179856
2009,Private,Low,61.355108223805146,353.4466028023035,0.1735908839902571
2009,Private,Moderate,432.50107759018846,1510.133104731206,0.28639930893189103
2009,Private,High,426.1132742769847,1486.7025144985782,0.2866163675122998
2010,Federal,Very low,12.849845139423445,4209.585337879229,0.003052520404752536
2010,Federal,Low,1.787109354607077,508.6553301839194,0.0035133994446905625
2010,Federal,Moderate,14.308534578211168,2073.642641921435,0.00690019306554812
2010,Federal,High,117.49872074355181,3742.6825532315847,0.031394252403826935
2010,Other,Very low,0.6946214294433595,249.14429903897155,0.0027880285927582298
2010,Other,Low,1.8756332641601563,63.165258369691145,0.029694064626198845
2010,Other,Moderate,19.10348868408203,268.3032975511977,0.07120109539629008
2010,Other,High,8.804537701416015,112.3858597529632,0.07834204161243578
2010,Private,Very low,12.186776715087891,451.70849853912944,0.02697929473211407
2010,Private,Low,3.190473779296875,97.42296384985832,0.03274868319766803
2010,Private,Moderate,30.973368133544923,794.8140608049462,0.03896932585990831
2010,Private,High,134.19295762939456,2022.3792948687387,0.06635400093833747
2011,Federal,Very low,6.091005611691942,796.7779955538163,0.0076445454639573335
2011,Federal,Low,1.691047973943972,211.3872432828058,0.007999763598229967
2011,Federal,Moderate,39.3065926206342,1340.5803194515213,0.02932058008782041
2011,Federal,High,353.7442189980182,2016.0296224866202,0.17546578435772262
2011,Other,Very low,78.24687464963428,3058.600126637584,0.02558257745697982
2011,Other,Low,29.10898910522461,480.98697588364547,0.060519287558144404
2011,Other,Moderate,243.3302024353028,2085.0094842465387,0.11670460219668266
2011,Other,High,345.541351159668,1899.613813301045,0.18190084149746477
2011,Private,Very low,152.44051895718445,1119.413674962039,0.13617889647663445
2011,Private,Low,17.65422556331859,180.4554252630017,0.09783150347288666
2011,Private,Moderate,89.94021404878505,845.374219522394,0.106391006458179
2011,Private,High,187.20780151367185,1608.6357319312,0.11637675192563643
2012,Federal,Very low,252.16659038954788,31041.150484067075,0.008123622560928627
2012,Federal,Low,92.95739969276579,7965.193844598317,0.011670450400376115
2012,Federal,Moderate,858.689388910654,30372.8393365158,0.02827162055535233
2012,Federal,High,3005.4051920548745,38628.746713602915,0.0778022961587966
2012,Other,Very low,19.48443728075215,2197.035686347127,0.008868511969028459
2012,Other,Low,12.818283441162109,545.1346370195455,0.02351397722816596
2012,Other,Moderate,56.1430474975586,2056.4419773449463,0.027301060820614245
2012,Other,High,48.264009576416015,2155.552076818967,0.022390556041513555
2012,Private,Very low,2105.851001381214,7251.253886472698,0.29041198037620836
2012,Private,Low,728.807625265491,2239.648185755136,0.3254116561256967
2012,Private,Moderate,3038.5489082598756,9801.543684793247,0.31000717907058645
2012,Private,High,4454.517385793385,16834.464155460566,0.26460701954380184
2013,Federal,Very low,396.1511316166179,42003.37733640762,0.00943141139446524
2013,Federal,Low,143.58147217960135,10315.133403438937,0.013919497360231238
2013,Federal,Moderate,1266.661025549149,35127.69941639376,0.03605875268216427
2013,Federal,High,4036.5714975278843,38776.65581811142,0.10409797885774671
2013,Other,Very low,156.43510982656443,1762.5124971221333,0.08875687978496317
2013,Other,Low,82.23326895491059,779.2467358908738,0.1055291798699643
2013,Other,Moderate,327.985199903732,3975.1242446274,0.08250942101923534
2013,Other,High,548.4547426393517,5152.422711717338,0.10644599120178709
2013,Private,Very low,1462.400314746405,7025.861815797935,0.20814532837212063
2013,Private,Low,573.5523271725883,2115.2327736721386,0.27115329069758876
2013,Private,Moderate,2506.6777109837194,8724.348756542562,0.28731975084144956
2013,Private,High,4090.4189723036825,9495.711390223987,0.4307648794501953
2014,Federal,Very low,558.8666848041848,26334.232373367187,0.02122206096158656
2014,Federal,Low,74.26701623592602,6480.5456611286245,0.011459994284338087
2014,Federal,Moderate,504.0551685431746,32628.19130046334,0.015448455720437581
2014,Federal,High,3281.872871848073,47155.919458034914,0.06959620148576857
2014,Other,Very low,207.71268890732713,3544.0657975155796,0.058608587078980166
2014,Other,Low,97.63850108601889,1150.3973286536364,0.08487372028261729
2014,Other,Moderate,546.5795194569787,6374.636616279848,0.08574285129619752
2014,Other,High,690.2708449556479,8645.591181871985,0.07984079173243849
2014,Private,Very low,1172.2726508262006,7913.621911969381,0.1481335176062852
2014,Private,Low,530.4116968949381,2202.246267860323,0.24085031026538192
2014,Private,Moderate,3004.8412121647375,12811.059335032938,0.23455056553736678
2014,Private,High,6086.9799706477625,26101.679912778058,0.23320261343285748
2015,Federal,Very low,306.29364453007713,45071.307912716904,0.006795756740035852
2015,Federal,Low,87.51324105114506,12052.68496513854,0.007260891768454112
2015,Federal,Moderate,884.4855693874704,45896.46167317282,0.01927132369562305
2015,Federal,High,3248.658697862142,56568.371971650675,0.05742888799221962
2015,Other,Very low,200.56518512855683,4255.762811536642,0.047127904916331106
2015,Other,Low,90.66033575894227,1727.6193018311026,0.05247703337352821
2015,Other,Moderate,723.898718125838,10239.063640269369,0.07069969907002098
2015,Other,High,1892.9513617002003,15987.342319757687,0.11840312941575214
2015,Private,Very low,541.8363875704417,10679.113934664878,0.05073795362474941
2015,Private,Low,197.24601580099667,3160.9980782816815,0.062399916392299616
2015,Private,Moderate,1595.2246671325922,16189.151640208047,0.09853664370964481
2015,Private,High,3446.8241441684377,24255.514140807172,0.14210476529827681
2016,Federal,Very low,76.2605770051844,11590.959529332415,0.006579315268265514
2016,Federal,Low,20.45995861560298,2243.0818783391737,0.009121360576793556
2016,Federal,Moderate,180.5536713464595,8774.209611119908,0.020577770460103506
2016,Federal,High,1031.6460644510666,15096.444914516482,0.06833702042386507
2016,Other,Very low,0.1369950073242187,53.753998846794566,0.0025485547171043245
2016,Other,Low,0.0,20.746849694154033,0.0
2016,Other,Moderate,0.0684969665527343,105.94273753602273,0.0006465470701042051
2016,Other,High,0.1369888122558593,55.83315560606714,0.002453538775819673
2016,Private,Very low,605.4472295354865,3347.6660849354726,0.1808565173987945
2016,Private,Low,159.84878107599,576.603488299752,0.2772247902060754
2016,Private,Moderate,492.92459979520913,2025.037554149601,0.24341504125942448
2016,Private,High,286.0526609680176,2188.0579064920585,0.13073358804595048
2017,Federal,Very low,319.31778829774146,63319.43788438706,0.005042966251228787
2017,Federal,Low,78.1941191660204,10287.654178066094,0.007600772519427707
2017,Federal,Moderate,628.4579356941014,38990.10228277466,0.016118396692992167
2017,Federal,High,3352.1670954372985,46652.94380487447,0.07185328131613104
2017,Other,Very low,7.906558103482116,1529.8549357533889,0.0051681750463408935
2017,Other,Low,4.6885263488769535,467.53739232414694,0.010028131280730516
2017,Other,Moderate,32.44391855873258,1344.4747911924114,0.024131295559627522
2017,Other,High,140.75937295209098,667.8675705332798,0.2107594067484026
2017,Private,Very low,600.4323150099332,6175.022308533219,0.09723565114577806
2017,Private,Low,186.62334755198762,1483.0925919191845,0.12583391527193127
2017,Private,Moderate,1158.3791892363427,8201.143263243292,0.14124606192749772
2017,Private,High,3403.32698745493,11406.046008939784,0.2983792091306211
1986,Total,Very low,96.58923073945887,2973.9877303609696,0.03247801924446248
1986,Total,Low,46.88545400033989,1023.458422073472,0.045810804805682746
1986,Total,Moderate,329.0926638465313,5427.763024384836,0.06063136182770793
1986,Total,High,671.6609557299087,5026.55897558206,0.1336224162479129
1987,Total,Very low,1999.0462757711255,35503.33458820059,0.056305873770952815
1987,Total,Low,1041.3836426208736,11985.456202049512,0.0868872761341197
1987,Total,Moderate,6966.672182413258,46987.10515613896,0.14826774620957997
1987,Total,High,11241.759462106409,52302.524431409554,0.214937225006205
1988,Total,Very low,620.2688484791238,7309.278603678526,0.08486047421519304
1988,Total,Low,248.82544167762907,2964.529228358322,0.08393421771571537
1988,Total,Moderate,1361.8357768751675,16498.50075529764,0.08254300175959228
1988,Total,High,2025.7572056323725,14775.091507762068,0.13710623751928336
1989,Total,Very low,288.5381589179543,5929.537451905113,0.04866115801751945
1989,Total,Low,77.2149249996649,1353.1978997714173,0.05706107363358166
1989,Total,Moderate,476.1193652888519,7991.433500207546,0.059578718295845996
1989,Total,High,1683.1445514819575,14995.99684801107,0.1122395909082359
1990,Total,Very low,324.7157066108734,5301.901882133428,0.061245136901743505
1990,Total,Low,187.57646336380304,1987.0722028552723,0.09439841345184632
1990,Total,Moderate,1325.1524420981254,11954.637774601932,0.11084839767487231
1990,Total,High,4132.568128031891,31864.640581125397,0.1296913460395271
1991,Total,Very low,14.942792612927008,130.3137408005419,0.11466782030145566
